"filename", "language", "Dart", "comment", "blank", "total"
"d:\Flutter Application\book_store\lib\Category\LiteratureCategory\bloc\literature_state.dart", "Dart", 15, 2, 7, 24
"d:\Flutter Application\book_store\lib\Category\LiteratureCategory\ui\literature_category_page.dart", "Dart", 107, 0, 5, 112
"d:\Flutter Application\book_store\lib\Category\OtherCategory\bloc\other_bloc.dart", "Dart", 51, 0, 6, 57
"d:\Flutter Application\book_store\lib\Category\OtherCategory\bloc\other_event.dart", "Dart", 10, 0, 5, 15
"d:\Flutter Application\book_store\lib\Category\OtherCategory\bloc\other_state.dart", "Dart", 15, 0, 6, 21
"d:\Flutter Application\book_store\lib\Category\OtherCategory\ui\other_category_page.dart", "Dart", 106, 0, 5, 111
"d:\Flutter Application\book_store\lib\Category\SGKCategory\bloc\sgk_bloc.dart", "Dart", 51, 0, 6, 57
"d:\Flutter Application\book_store\lib\Category\SGKCategory\bloc\sgk_event.dart", "Dart", 10, 0, 5, 15
"d:\Flutter Application\book_store\lib\Category\SGKCategory\bloc\sgk_state.dart", "Dart", 15, 0, 6, 21
"d:\Flutter Application\book_store\lib\Category\SGKCategory\ui\sgk_category_page.dart", "Dart", 106, 0, 4, 110
"d:\Flutter Application\book_store\lib\Category\ScienceCategory\bloc\science_bloc.dart", "Dart", 51, 0, 7, 58
"d:\Flutter Application\book_store\lib\Category\ScienceCategory\bloc\science_event.dart", "Dart", 10, 0, 5, 15
"d:\Flutter Application\book_store\lib\Category\ScienceCategory\bloc\science_state.dart", "Dart", 15, 0, 6, 21
"d:\Flutter Application\book_store\lib\Category\ScienceCategory\ui\science_category_page.dart", "Dart", 107, 0, 5, 112
"d:\Flutter Application\book_store\lib\Category\category_loading_state.dart", "Dart", 41, 0, 3, 44
"d:\Flutter Application\book_store\lib\Category\category_page.dart", "Dart", 138, 0, 8, 146
"d:\Flutter Application\book_store\lib\ChangePasswordPage\bloc\change_pass_bloc.dart", "Dart", 80, 0, 9, 89
"d:\Flutter Application\book_store\lib\ChangePasswordPage\bloc\change_pass_event.dart", "Dart", 15, 0, 6, 21
"d:\Flutter Application\book_store\lib\ChangePasswordPage\bloc\change_pass_state.dart", "Dart", 21, 0, 9, 30
"d:\Flutter Application\book_store\lib\ChangePasswordPage\ui\change_pass_page.dart", "Dart", 240, 0, 7, 247
"d:\Flutter Application\book_store\lib\ChangeProfilePage\bloc\edit_profile_bloc.dart", "Dart", 84, 1, 20, 105
"d:\Flutter Application\book_store\lib\ChangeProfilePage\bloc\edit_profile_event.dart", "Dart", 21, 0, 6, 27
"d:\Flutter Application\book_store\lib\ChangeProfilePage\bloc\edit_profile_state.dart", "Dart", 33, 0, 8, 41
"d:\Flutter Application\book_store\lib\ChangeProfilePage\ui\change_info_loading.dart", "Dart", 227, 0, 3, 230
"d:\Flutter Application\book_store\lib\ChangeProfilePage\ui\change_info_page.dart", "Dart", 539, 0, 20, 559
"d:\Flutter Application\book_store\lib\Checkout\bloc\checkout_bloc.dart", "Dart", 364, 0, 44, 408
"d:\Flutter Application\book_store\lib\Checkout\bloc\checkout_event.dart", "Dart", 43, 2, 16, 61
"d:\Flutter Application\book_store\lib\Checkout\bloc\checkout_state.dart", "Dart", 38, 0, 12, 50
"d:\Flutter Application\book_store\lib\Checkout\ui\address_loading.dart", "Dart", 78, 0, 3, 81
"d:\Flutter Application\book_store\lib\Checkout\ui\checkout_item.dart", "Dart", 117, 0, 3, 120
"d:\Flutter Application\book_store\lib\Checkout\ui\checkout_loading.dart", "Dart", 245, 0, 3, 248
"d:\Flutter Application\book_store\lib\Checkout\ui\checkout_page.dart", "Dart", 856, 0, 17, 873
"d:\Flutter Application\book_store\lib\Checkout\ui\payment_method_page.dart", "Dart", 184, 4, 7, 195
"d:\Flutter Application\book_store\lib\Checkout\ui\transport_page.dart", "Dart", 232, 0, 6, 238
"d:\Flutter Application\book_store\lib\CustomWidget\advertising_banner.dart", "Dart", 76, 0, 5, 81
"d:\Flutter Application\book_store\lib\CustomWidget\category_shimmer.dart", "Dart", 51, 0, 3, 54
"d:\Flutter Application\book_store\lib\CustomWidget\custom_list_tile.dart", "Dart", 53, 0, 3, 56
"d:\Flutter Application\book_store\lib\CustomWidget\custom_page_route.dart", "Dart", 18, 0, 4, 22
"d:\Flutter Application\book_store\lib\CustomWidget\custom_page_route_2.dart", "Dart", 18, 0, 4, 22
"d:\Flutter Application\book_store\lib\CustomWidget\custom_toast.dart", "Dart", 36, 0, 3, 39
"d:\Flutter Application\book_store\lib\CustomWidget\order_status_button.dart", "Dart", 50, 0, 3, 53
"d:\Flutter Application\book_store\lib\CustomWidget\product_item.dart", "Dart", 150, 0, 3, 153
"d:\Flutter Application\book_store\lib\CustomWidget\product_shimmer_item.dart", "Dart", 106, 0, 3, 109
"d:\Flutter Application\book_store\lib\CustomWidget\search_bar.dart", "Dart", 78, 0, 3, 81
"d:\Flutter Application\book_store\lib\DemoData\product_demo_data.dart", "Dart", 1006, 8, 5, 1019
"d:\Flutter Application\book_store\lib\Favorite\bloc\favorite_bloc.dart", "Dart", 83, 0, 18, 101
"d:\Flutter Application\book_store\lib\Favorite\bloc\favorite_event.dart", "Dart", 16, 0, 9, 25
"d:\Flutter Application\book_store\lib\Favorite\bloc\favorite_state.dart", "Dart", 14, 0, 7, 21
"d:\Flutter Application\book_store\lib\Favorite\ui\favorite_item.dart", "Dart", 159, 1, 3, 163
"d:\Flutter Application\book_store\lib\Favorite\ui\favorite_page.dart", "Dart", 85, 0, 3, 88
"d:\Flutter Application\book_store\lib\Home\bloc\home_bloc.dart", "Dart", 36, 0, 8, 44
"d:\Flutter Application\book_store\lib\Home\bloc\home_event.dart", "Dart", 7, 0, 4, 11
"d:\Flutter Application\book_store\lib\Home\bloc\home_state.dart", "Dart", 17, 0, 7, 24
"d:\Flutter Application\book_store\lib\Home\ui\category.dart", "Dart", 55, 0, 3, 58
"d:\Flutter Application\book_store\lib\Home\ui\home_page.dart", "Dart", 138, 0, 5, 143
"d:\Flutter Application\book_store\lib\Home\ui\home_page_loading.dart", "Dart", 78, 0, 3, 81
"d:\Flutter Application\book_store\lib\Login_Register\auth_page.dart", "Dart", 109, 0, 7, 116
"d:\Flutter Application\book_store\lib\Login_Register\default_login.dart", "Dart", 328, 4, 9, 341
"d:\Flutter Application\book_store\lib\Login_Register\default_register.dart", "Dart", 368, 4, 13, 385
"d:\Flutter Application\book_store\lib\Login_Register\forgot_page.dart", "Dart", 175, 0, 6, 181
"d:\Flutter Application\book_store\lib\Notification\bloc\notification_bloc.dart", "Dart", 104, 0, 21, 125
"d:\Flutter Application\book_store\lib\Notification\bloc\notification_event.dart", "Dart", 20, 0, 11, 31
"d:\Flutter Application\book_store\lib\Notification\bloc\notification_state.dart", "Dart", 15, 0, 7, 22
"d:\Flutter Application\book_store\lib\Notification\ui\empty_notification_page.dart", "Dart", 34, 0, 3, 37
"d:\Flutter Application\book_store\lib\Notification\ui\notification_item.dart", "Dart", 82, 0, 4, 86
"d:\Flutter Application\book_store\lib\Notification\ui\notification_loading_item.dart", "Dart", 94, 0, 3, 97
"d:\Flutter Application\book_store\lib\Notification\ui\notification_loading_page.dart", "Dart", 82, 0, 5, 87
"d:\Flutter Application\book_store\lib\Notification\ui\notification_page.dart", "Dart", 163, 0, 6, 169
"d:\Flutter Application\book_store\lib\OrderBill\bloc\bill_bloc.dart", "Dart", 31, 0, 9, 40
"d:\Flutter Application\book_store\lib\OrderBill\bloc\bill_event.dart", "Dart", 10, 0, 5, 15
"d:\Flutter Application\book_store\lib\OrderBill\bloc\bill_state.dart", "Dart", 11, 0, 6, 17
"d:\Flutter Application\book_store\lib\OrderBill\ui\order_bill_loading.dart", "Dart", 292, 0, 3, 295
"d:\Flutter Application\book_store\lib\OrderBill\ui\order_bill_page.dart", "Dart", 281, 0, 3, 284
"d:\Flutter Application\book_store\lib\ProductDetail\bloc\product_bloc.dart", "Dart", 101, 0, 18, 119
"d:\Flutter Application\book_store\lib\ProductDetail\bloc\product_event.dart", "Dart", 14, 0, 7, 21
"d:\Flutter Application\book_store\lib\ProductDetail\bloc\product_state.dart", "Dart", 22, 0, 7, 29
"d:\Flutter Application\book_store\lib\ProductDetail\ui\comment.dart", "Dart", 131, 0, 4, 135
"d:\Flutter Application\book_store\lib\ProductDetail\ui\product_description.dart", "Dart", 91, 0, 4, 95
"d:\Flutter Application\book_store\lib\ProductDetail\ui\product_detail_loading.dart", "Dart", 88, 0, 3, 91
"d:\Flutter Application\book_store\lib\ProductDetail\ui\product_detail_page.dart", "Dart", 298, 0, 4, 302
"d:\Flutter Application\book_store\lib\ProductDetail\ui\product_header.dart", "Dart", 134, 0, 4, 138
"d:\Flutter Application\book_store\lib\ProductDetail\ui\product_images.dart", "Dart", 78, 0, 5, 83
"d:\Flutter Application\book_store\lib\ProductDetail\ui\star_point.dart", "Dart", 24, 0, 3, 27
"d:\Flutter Application\book_store\lib\ProductFeedback\bloc\product_feedback_bloc.dart", "Dart", 40, 0, 10, 50
"d:\Flutter Application\book_store\lib\ProductFeedback\bloc\product_feedback_event.dart", "Dart", 14, 0, 5, 19
"d:\Flutter Application\book_store\lib\ProductFeedback\bloc\product_feedback_state.dart", "Dart", 17, 0, 7, 24
"d:\Flutter Application\book_store\lib\ProductFeedback\ui\feedback_empty_page.dart", "Dart", 34, 0, 3, 37
"d:\Flutter Application\book_store\lib\ProductFeedback\ui\feedback_loading_item.dart", "Dart", 137, 0, 3, 140
"d:\Flutter Application\book_store\lib\ProductFeedback\ui\feedback_loading_page.dart", "Dart", 56, 0, 3, 59
"d:\Flutter Application\book_store\lib\ProductFeedback\ui\product_feedback_page.dart", "Dart", 226, 0, 5, 231
"d:\Flutter Application\book_store\lib\Profile\bloc\feedback_count_bloc.dart", "Dart", 31, 0, 9, 40
"d:\Flutter Application\book_store\lib\Profile\bloc\feedback_count_event.dart", "Dart", 11, 0, 6, 17
"d:\Flutter Application\book_store\lib\Profile\bloc\feedback_count_state.dart", "Dart", 13, 0, 7, 20
"d:\Flutter Application\book_store\lib\Profile\bloc\user_bloc.dart", "Dart", 79, 0, 14, 93
"d:\Flutter Application\book_store\lib\Profile\bloc\user_event.dart", "Dart", 28, 0, 8, 36
"d:\Flutter Application\book_store\lib\Profile\bloc\user_state.dart", "Dart", 27, 0, 9, 36
"d:\Flutter Application\book_store\lib\Profile\ui\profile_page.dart", "Dart", 425, 0, 4, 429
"d:\Flutter Application\book_store\lib\Profile\ui\proflie_loading_page.dart", "Dart", 96, 0, 3, 99
"d:\Flutter Application\book_store\lib\Profile\ui\support_page.dart", "Dart", 96, 0, 3, 99
"d:\Flutter Application\book_store\lib\SearchPage\bloc\search_bloc.dart", "Dart", 106, 0, 22, 128
"d:\Flutter Application\book_store\lib\SearchPage\bloc\search_event.dart", "Dart", 21, 0, 8, 29
"d:\Flutter Application\book_store\lib\SearchPage\bloc\search_state.dart", "Dart", 19, 0, 10, 29
"d:\Flutter Application\book_store\lib\SearchPage\ui\search_loading_page.dart", "Dart", 57, 0, 3, 60
"d:\Flutter Application\book_store\lib\SearchPage\ui\search_page.dart", "Dart", 130, 0, 7, 137
"d:\Flutter Application\book_store\lib\SearchPage\ui\search_result_page.dart", "Dart", 220, 0, 9, 229
"d:\Flutter Application\book_store\lib\SearchPage\ui\search_suggestion_item.dart", "Dart", 34, 0, 3, 37
"d:\Flutter Application\book_store\lib\Transaction\AwaitPickup\bloc\await_pickup_bloc.dart", "Dart", 118, 0, 21, 139
"d:\Flutter Application\book_store\lib\Transaction\AwaitPickup\bloc\await_pickup_event.dart", "Dart", 16, 0, 9, 25
"d:\Flutter Application\book_store\lib\Transaction\AwaitPickup\bloc\await_pickup_state.dart", "Dart", 14, 0, 8, 22
"d:\Flutter Application\book_store\lib\Transaction\AwaitPickup\ui\await_pickup_page.dart", "Dart", 65, 0, 3, 68
"d:\Flutter Application\book_store\lib\Transaction\AwaitPickup\ui\await_transaction_item.dart", "Dart", 43, 0, 4, 47
"d:\Flutter Application\book_store\lib\Transaction\Cancelled\bloc\cancelled_bloc.dart", "Dart", 85, 0, 16, 101
"d:\Flutter Application\book_store\lib\Transaction\Cancelled\bloc\cancelled_event.dart", "Dart", 12, 0, 7, 19
"d:\Flutter Application\book_store\lib\Transaction\Cancelled\bloc\cancelled_state.dart", "Dart", 14, 0, 8, 22
"d:\Flutter Application\book_store\lib\Transaction\Cancelled\ui\cancelled_item.dart", "Dart", 60, 0, 4, 64
"d:\Flutter Application\book_store\lib\Transaction\Cancelled\ui\cancelled_transaction_page.dart", "Dart", 60, 0, 3, 63
"d:\Flutter Application\book_store\lib\Transaction\Delivered\bloc\delivered_bloc.dart", "Dart", 85, 0, 16, 101
"d:\Flutter Application\book_store\lib\Transaction\Delivered\bloc\delivered_event.dart", "Dart", 12, 0, 7, 19
"d:\Flutter Application\book_store\lib\Transaction\Delivered\bloc\delivered_state.dart", "Dart", 14, 0, 8, 22
"d:\Flutter Application\book_store\lib\Transaction\Delivered\ui\delivered_item.dart", "Dart", 69, 0, 4, 73
"d:\Flutter Application\book_store\lib\Transaction\Delivered\ui\delivered_transaction_page.dart", "Dart", 60, 0, 3, 63
"d:\Flutter Application\book_store\lib\Transaction\Delivering\bloc\delivering_bloc.dart", "Dart", 144, 2, 25, 171
"d:\Flutter Application\book_store\lib\Transaction\Delivering\bloc\delivering_event.dart", "Dart", 16, 0, 9, 25
"d:\Flutter Application\book_store\lib\Transaction\Delivering\bloc\delivering_state.dart", "Dart", 14, 0, 8, 22
"d:\Flutter Application\book_store\lib\Transaction\Delivering\ui\delivering_item.dart", "Dart", 59, 0, 4, 63
"d:\Flutter Application\book_store\lib\Transaction\Delivering\ui\delivering_transaction_page.dart", "Dart", 82, 0, 3, 85
"d:\Flutter Application\book_store\lib\Transaction\Unconfirmed\bloc\unconfirmed_bloc.dart", "Dart", 118, 0, 19, 137
"d:\Flutter Application\book_store\lib\Transaction\Unconfirmed\bloc\unconfirmed_event.dart", "Dart", 16, 0, 9, 25
"d:\Flutter Application\book_store\lib\Transaction\Unconfirmed\bloc\unconfirmed_state.dart", "Dart", 14, 0, 8, 22
"d:\Flutter Application\book_store\lib\Transaction\Unconfirmed\ui\unconfirmed_transaction_item.dart", "Dart", 43, 0, 4, 47
"d:\Flutter Application\book_store\lib\Transaction\Unconfirmed\ui\unconfirmed_transaction_page.dart", "Dart", 65, 0, 3, 68
"d:\Flutter Application\book_store\lib\Transaction\ui\abstract_transaction_detail_page.dart", "Dart", 553, 0, 6, 559
"d:\Flutter Application\book_store\lib\Transaction\ui\abstract_transaction_item.dart", "Dart", 234, 0, 5, 239
"d:\Flutter Application\book_store\lib\Transaction\ui\confirm_cancelled_dialog.dart", "Dart", 108, 0, 3, 111
"d:\Flutter Application\book_store\lib\Transaction\ui\confirm_received_dialog.dart", "Dart", 108, 0, 3, 111
"d:\Flutter Application\book_store\lib\Transaction\ui\empty_page.dart", "Dart", 34, 0, 3, 37
"d:\Flutter Application\book_store\lib\Transaction\ui\transaction_detail_cancel_page.dart", "Dart", 38, 0, 4, 42
"d:\Flutter Application\book_store\lib\Transaction\ui\transaction_detail_receive_page.dart", "Dart", 36, 0, 3, 39
"d:\Flutter Application\book_store\lib\Transaction\ui\transaction_detail_reorder_page.dart", "Dart", 36, 0, 3, 39
"d:\Flutter Application\book_store\lib\Transaction\ui\transaction_loading.dart", "Dart", 15, 0, 3, 18
"d:\Flutter Application\book_store\lib\Transaction\ui\transaction_page.dart", "Dart", 110, 0, 9, 119
"d:\Flutter Application\book_store\lib\Transaction\ui\transaction_product.dart", "Dart", 123, 0, 3, 126
"d:\Flutter Application\book_store\lib\UserFeedback\bloc\user_feedback_bloc.dart", "Dart", 91, 0, 17, 108
"d:\Flutter Application\book_store\lib\UserFeedback\bloc\user_feedback_event.dart", "Dart", 28, 0, 9, 37
"d:\Flutter Application\book_store\lib\UserFeedback\bloc\user_feedback_state.dart", "Dart", 18, 0, 8, 26
"d:\Flutter Application\book_store\lib\UserFeedback\ui\feedback_bottom_sheet.dart", "Dart", 170, 0, 4, 174
"d:\Flutter Application\book_store\lib\UserFeedback\ui\feedback_empty_page.dart", "Dart", 34, 0, 3, 37
"d:\Flutter Application\book_store\lib\UserFeedback\ui\feedback_item.dart", "Dart", 91, 1, 3, 95
"d:\Flutter Application\book_store\lib\UserFeedback\ui\feedback_page.dart", "Dart", 140, 0, 4, 144
"d:\Flutter Application\book_store\lib\bloc\cart_count_bloc.dart", "Dart", 36, 0, 6, 42
"d:\Flutter Application\book_store\lib\bloc\cart_count_event.dart", "Dart", 13, 0, 7, 20
"d:\Flutter Application\book_store\lib\bloc\cart_count_state.dart", "Dart", 13, 0, 7, 20
"d:\Flutter Application\book_store\lib\bloc\noti_count_bloc.dart", "Dart", 33, 0, 8, 41
"d:\Flutter Application\book_store\lib\bloc\noti_count_event.dart", "Dart", 13, 0, 7, 20
"d:\Flutter Application\book_store\lib\bloc\noti_count_state.dart", "Dart", 13, 0, 7, 20
"d:\Flutter Application\book_store\lib\firebase_options.dart", "Dart", 66, 12, 6, 84
"d:\Flutter Application\book_store\lib\main.dart", "Dart", 240, 0, 12, 252
"d:\Flutter Application\book_store\lib\models\address_model.dart", "Dart", 36, 0, 6, 42
"d:\Flutter Application\book_store\lib\models\advertising_model.dart", "Dart", 20, 0, 4, 24
"d:\Flutter Application\book_store\lib\models\cart_item_model.dart", "Dart", 59, 0, 6, 65
"d:\Flutter Application\book_store\lib\models\category_model.dart", "Dart", 46, 0, 5, 51
"d:\Flutter Application\book_store\lib\models\create_order_response.dart", "Dart", 28, 0, 3, 31
"d:\Flutter Application\book_store\lib\models\favorite_model.dart", "Dart", 14, 0, 2, 16
"d:\Flutter Application\book_store\lib\models\feedback_model.dart", "Dart", 32, 0, 4, 36
"d:\Flutter Application\book_store\lib\models\notification_model.dart", "Dart", 38, 0, 5, 43
"d:\Flutter Application\book_store\lib\models\payment_method_model.dart", "Dart", 26, 0, 3, 29
"d:\Flutter Application\book_store\lib\models\product_data_model.dart", "Dart", 47, 0, 5, 52
"d:\Flutter Application\book_store\lib\models\search_data_model.dart", "Dart", 5, 0, 2, 7
"d:\Flutter Application\book_store\lib\models\search_list_singleton.dart", "Dart", 20, 0, 8, 28
"d:\Flutter Application\book_store\lib\models\search_suggestion_model.dart", "Dart", 26, 0, 5, 31
"d:\Flutter Application\book_store\lib\models\short_protduct_data_model.dart", "Dart", 32, 0, 4, 36
"d:\Flutter Application\book_store\lib\models\transaction_model.dart", "Dart", 68, 0, 5, 73
"d:\Flutter Application\book_store\lib\models\transport_model.dart", "Dart", 34, 0, 5, 39
"d:\Flutter Application\book_store\lib\models\unfeedback_item_model.dart", "Dart", 26, 0, 5, 31
"d:\Flutter Application\book_store\lib\models\user_model.dart", "Dart", 12, 0, 2, 14
"d:\Flutter Application\book_store\lib\theme.dart", "Dart", 35, 0, 8, 43
"d:\Flutter Application\book_store\lib\utils\convert.dart", "Dart", 20, 0, 6, 26
"d:\Flutter Application\book_store\lib\utils\zalopay_app_config.dart", "Dart", 9, 0, 2, 11
"Total", "-", 18180, 51, 1390, 19621
